,u,v,r,x0,y0,psi,delta,thrust,beta,U,u1d,v1d,r1d
2.01,1.8655782829615988,0.20612303585363254,-0.10241442472258705,3.891712843918063,0.00345715890577504,-0.14987534800965258,0.2617993877991494,30,-0.11004114932523638,1.8769307487937494,-0.06662580502817338,0.06287934420346514,-0.006893420576191526
2.0199999999999996,1.8649119842330675,0.20675011481675334,-0.10248261492848468,3.910464021865129,0.002703871762915481,-0.15089992259911242,0.2617993877991494,30,-0.11041232910802508,1.8763374746864854,-0.0666391377475489,0.06253551560673869,-0.006772417538700946
2.03,1.8642455543779197,0.207373761947827,-0.10254960118874719,3.9292087729853096,0.0019385560699860561,-0.1519251744607784,0.2617993877991494,30,-0.1107819329984965,1.875743949520358,-0.06665218638360187,0.06219302102334725,-0.006653078731709947
2.0399999999999996,1.863578995717526,0.20799399032115487,-0.1026154037659812,3.9479470860966748,0.0011611727546246217,-0.15295108919662134,0.2617993877991494,30,-0.11114996649231035,1.875150173529912,-0.06666494708337538,0.06185186246189998,-0.006535373284821415
2.05,1.8629123105732566,0.20861081301103834,-0.10268004292279333,3.966678950017297,0.00037168274446891525,-0.15397765240861205,0.2617993877991494,30,-0.11151643508928362,1.8745561469826706,-0.06667741607644667,0.06151204191439,-0.006419270356288356
2.0599999999999996,1.8622455012664823,0.20922424309177878,-0.1027435389217902,3.9854043535652472,-0.00042995303284319025,-0.15500484969872128,0.2617993877991494,30,-0.11188134429339743,1.8739618701789478,-0.0666895896746339,0.06117356135615972,-0.006304739133037423
2.07,1.8615785701185736,0.20983429363767758,-0.1028059120255784,4.004123285558599,-0.001243773649673971,-0.15603266666891993,0.2617993877991494,30,-0.11224469961280427,1.8733673434516618,-0.06670146427169282,0.06083642274586822,-0.006191748830693307
2.0799999999999996,1.860911519450901,0.21044097772303613,-0.10286718249676458,4.02283573481542,-0.002069818178385554,-0.15706108892117876,0.2617993877991494,30,-0.11260650655983565,1.872772567166149,-0.06671303634300402,0.06050062802546215,-0.006080268693606222
2.09,1.8602443515848348,0.21104430842215582,-0.10292737059795533,4.041541690153786,-0.0029081256913402187,-0.15809010205746862,0.2617993877991494,30,-0.11296677065100988,1.8721775417199804,-0.06672430244525035,0.06016617912014859,-0.005970267994880642
2.0999999999999996,1.859577068841746,0.211644298809338,-0.10298649659175728,4.060241140391765,-0.003758735260900082,-0.15911969167976026,0.2617993877991494,30,-0.11332549740704047,1.8715822675427751,-0.0667352592160845,0.059833077938371754,-0.005861716036405926
2.11,1.858909679414796,0.2122408869904063,-0.10304422600593348,4.0789340240360215,-0.004620925811270979,-0.16015008852208112,0.2617993877991494,30,-0.1136826521865279,1.8709867424256361,-0.06674593465934951,0.05950121669896962,-0.00575511651034166
2.1199999999999997,1.858242184355997,0.21283413963131032,-0.1031007908042716,4.097620357746673,-0.005495207727523398,-0.16118113103215997,0.2617993877991494,30,-0.11403826902551302,1.8703909716187008,-0.06675630809093609,0.05917065879569886,-0.00565012025518566
2.13,1.8575745844545122,0.2134241092021024,-0.10315638125774505,4.116300153652262,-0.006381992785280623,-0.16221268690756047,0.2617993877991494,30,-0.11439237447036504,1.8697949585984193,-0.06676636208858044,0.05884145709079096,-0.005546440839664278
2.1399999999999997,1.856906883170405,0.21401080823692414,-0.10321100592355417,4.134973398493921,-0.007281300495071228,-0.16324474955414459,0.2617993877991494,30,-0.11474497370789769,1.869198705009141,-0.06677609512819803,0.05851360893857023,-0.005444065521993538
2.1499999999999995,1.8562390839637397,0.21459424926991724,-0.10326467335889934,4.153640079012789,-0.008193150367423904,-0.16427731237777457,0.2617993877991494,30,-0.11509607192793958,1.8686022125252508,-0.0667855057325339,0.05818711168745267,-0.005342981570347405
2.1599999999999997,1.85557119029458,0.2151744448352234,-0.10331739212098093,4.172300181950003,-0.00911756191286734,-0.16531036878431252,0.2617993877991494,30,-0.11544567432335118,1.8680054828509982,-0.06679459247088192,0.05786196267992275,-0.005243176262862897
2.1699999999999995,1.8549032056229902,0.2157514074669842,-0.10336917076699927,4.190953694046699,-0.010054554641930107,-0.16634391217962052,0.2617993877991494,30,-0.11579378609004161,1.8674085177203272,-0.06680335395880412,0.05753815925251283,-0.005144636887647564
2.1799999999999997,1.854235133409034,0.2163251496993414,-0.10342001785415472,4.209600602044014,-0.01100414806514094,-0.16737793596956077,0.2617993877991494,30,-0.11614041242698638,1.8668113188967064,-0.06681178885785016,0.05721569873578316,-0.005047350742787389
2.1899999999999995,1.8535669771127754,0.21689568406643658,-0.10346994193964767,4.228240892683084,-0.011966361693028406,-0.16841243355999533,0.2617993877991494,30,-0.11648555853624457,1.8662138881729606,-0.06681989587527726,0.05689457845430448,-0.004951305136355069
2.1999999999999997,1.8528987401942782,0.21746302310241147,-0.10351895158067846,4.246874552705047,-0.012941215036121237,-0.16944739835678638,0.2617993877991494,30,-0.11682922962297704,1.865616227371102,-0.0668276737637699,0.05657479572664106,-0.004856487386420427
2.2099999999999995,1.8522304261136067,0.2180271793414077,-0.10356705533444745,4.265501568851038,-0.013928727604948003,-0.170482823765796,0.2617993877991494,30,-0.11717143089546421,1.865018338342163,-0.06683512132116019,0.0562563478653364,-0.004762884821060316
2.2199999999999998,1.8515620383308247,0.21858816531756692,-0.103614261758155,4.284121927862196,-0.01492891891003744,-0.17151870319288634,0.2617993877991494,30,-0.11751216756512452,1.8644202229660292,-0.06684223739014815,0.05593923217689953,-0.004670484778370645
2.2299999999999995,1.850893580305996,0.2191459935650308,-0.10366057940900147,4.302735616479655,-0.01594180846191811,-0.1725550300439195,0.2617993877991494,30,-0.11785144484653294,1.8638218831512718,-0.06684902085802233,0.05562344596179355,-0.004579274606478223
2.2399999999999998,1.8502250554991848,0.21970067661794107,-0.10370601684418723,4.321342621444554,-0.01696741577111876,-0.17359179772475772,0.2617993877991494,30,-0.11818926795743978,1.863223320834983,-0.06685547065638058,0.05530898651442499,-0.004489241663554396
2.2499999999999996,1.849556467370455,0.22025222701043928,-0.10375058262091262,4.3399429294980285,-0.018005760348167935,-0.17462899964126297,0.2617993877991494,30,-0.11852564211878953,1.862624537982611,-0.06686158576085095,0.05499585112313519,-0.004400373317828507
2.26,1.8488878193798706,0.22080065727666723,-0.10379428529637803,4.358536527381216,-0.019056861703594392,-0.17566662919929749,0.2617993877991494,30,-0.11886057255474033,1.8620255365877938,-0.06686736519081306,0.05468403707019252,-0.004312656947602603
2.2699999999999996,1.8482191149874951,0.22134597995076644,-0.10383713342778379,4.377123401835252,-0.020120739347926683,-0.17670467980472332,0.2617993877991494,30,-0.11919406449268317,1.8614263186721962,-0.06687280800911932,0.054373541631786655,-0.0042260799412673885
2.28,1.847550357653393,0.2218882075668787,-0.10387913557233028,4.395703539601276,-0.021197412791693557,-0.1777431448634027,0.2617993877991494,30,-0.11952612316326167,1.8608268862853476,-0.06687791332181665,0.05406436207802382,-0.004140629697317773
2.2899999999999996,1.846881550837628,0.2224273526591456,-0.10392030028721784,4.4142769274204205,-0.022286901545423572,-0.17878201778119765,0.2617993877991494,30,-0.11985675380039182,1.8602272415044776,-0.06688268027786841,0.05375649567292332,-0.004056293624370388
2.3,1.8462126980002642,0.22296342776170883,-0.10396063612964684,4.432843552033826,-0.023389225119645467,-0.17982129196397037,0.2617993877991494,30,-0.1201859616412822,1.8596273864343538,-0.06688710806887596,0.05344993967441567,-0.003973059141180606
2.3099999999999996,1.8455438026013653,0.22349644540871003,-0.10400015165681764,4.4514034001826275,-0.024504403024887794,-0.18086096081758293,0.2617993877991494,30,-0.1205137519264541,1.8590273232071217,-0.06689119592880147,0.05314469133434198,-0.0038909136766613257
2.32,1.8448748681009954,0.2240264181342909,-0.10403885542593061,4.469956458607962,-0.025632454771679317,-0.18190101774789752,0.2617993877991494,30,-0.12084012989976205,1.8584270539821426,-0.06689494313368999,0.052840747898454374,-0.0038098446699014995
2.3299999999999996,1.8442058979592186,0.22455335847259306,-0.1040767559941861,4.4885027140509655,-0.026773399870548577,-0.18294145616077623,0.2617993877991494,30,-0.12116510080841443,1.8578265809458343,-0.06689834900139212,0.052538106606418215,-0.0037298395701860867
2.34,1.843536895636099,0.22507727895775825,-0.10411386191878447,4.507042153252776,-0.02792725783202432,-0.18398226946208118,0.2617993877991494,30,-0.12148866990299441,1.8572259063115109,-0.06690141289128707,0.052236764691814964,-0.0036508858370159145
2.3499999999999996,1.8428678645916998,0.22559819212392804,-0.10415018175692607,4.5255747629545295,-0.029094048166635106,-0.1850234510576745,0.2617993877991494,30,-0.12181084243748085,1.8566250323192233,-0.06690413420400536,0.05193671938214656,-0.0035729709401286836
2.3599999999999994,1.8421988082860856,0.22611611050524416,-0.10418572406581128,4.544100529897362,-0.030273790384909637,-0.18606499435341833,0.2617993877991494,30,-0.12213162366926962,1.8560239612356018,-0.06690651238115242,0.05163796789884135,-0.0034960823595200355
2.3699999999999997,1.84152973017932,0.22663104663584827,-0.10422049740264046,4.562619440822413,-0.03146650399737662,-0.18710689275517484,0.2617993877991494,30,-0.12245101885919495,1.8554226953536974,-0.06690854690503177,0.05134050745726041,-0.0034202075854656384
2.3799999999999994,1.8408606337314675,0.227143013049882,-0.10425451032461394,4.581131482470815,-0.03267220851456457,-0.18814913966880606,0.2617993877991494,30,-0.12276903327155098,1.8548212369928265,-0.066910237298369,0.05104433526670559,-0.003345334118543808
2.3899999999999997,1.8401915224025915,0.22765202228148707,-0.10428777138893211,4.599636641583709,-0.033890923447002286,-0.18919172850017424,0.2617993877991494,30,-0.12308567217411362,1.8542195884984114,-0.06691158312403533,0.050749448530428724,-0.0032714494696581722
2.3999999999999995,1.839522399652756,0.22815808686480507,-0.10432028915279531,4.618134904902229,-0.03512266830521829,-0.19023465265514136,0.2617993877991494,30,-0.12340094083816228,1.8536177522418267,-0.06691258398477183,0.05045584444564184,-0.003198541160061214
2.4099999999999997,1.8388532689420254,0.22866121933397773,-0.10435207217340392,4.636626259167513,-0.03636746259974134,-0.1912779055395697,0.2617993877991494,30,-0.1237148445385021,1.8530157306202433,-0.06691323952291382,0.05016352020352826,-0.003126596721378129
2.4199999999999995,1.8381841337304632,0.22916143222314667,-0.10438312900795829,4.655110691120696,-0.037625325841099996,-0.19232148055932127,0.2617993877991494,30,-0.12402738855348613,1.8524135260564736,-0.06691354942011514,0.0498724729892551,-0.003055603695631437
2.4299999999999997,1.8375149974781333,0.2296587380664536,-0.10441346821365878,4.673588187502918,-0.03889627753982299,-0.19336537112025828,0.2617993877991494,30,-0.12433857816503778,1.851811140998817,-0.06691351339707297,0.04958269998198664,-0.002985549635265685
2.4399999999999995,1.8368458636451002,0.2301531493980401,-0.10444309834770574,4.692058735055311,-0.0401803372064389,-0.1944095706282428,0.2617993877991494,30,-0.12464841865867324,1.851208577920908,-0.06691313121325286,0.04929419835489889,-0.0029164221031725687
2.4499999999999997,1.8361767356914271,0.23064467875204797,-0.10447202796729954,4.710522320519017,-0.04147752435147644,-0.195454072489137,0.2617993877991494,30,-0.12495691532352439,1.8506058393215614,-0.06691240266661351,0.04900696527519492,-0.0028482086727168524
2.4599999999999995,1.8355076170771787,0.23113333866261873,-0.10450026562964054,4.728978930635169,-0.04278785848546418,-0.19649887010880293,0.2617993877991494,30,-0.1252640734523614,1.8500029277246217,-0.06691132759333249,0.04872099790412187,-0.002780896927762322
2.4699999999999998,1.8348385112624186,0.23161914166389413,-0.10452781989192911,4.747428552144904,-0.044111359118930896,-0.19754395689310283,0.2617993877991494,30,-0.125569898341616,1.8493998456788103,-0.06690990586753146,0.048436293396987566,-0.0027144744626982488
2.4799999999999995,1.8341694217072106,0.23210210029001582,-0.10455469931136559,4.76587117178936,-0.045448045762405104,-0.19858932624789874,0.2617993877991494,30,-0.1258743952914044,1.8487965957575756,-0.06690813740100203,0.04815284890317974,-0.00264892888246582
2.4899999999999998,1.833500351871619,0.2325822270751255,-0.10458091244515035,4.784306776309674,-0.046797937926415574,-0.19963497157905286,0.2617993877991494,30,-0.1261775696055507,1.8481931805589416,-0.06690602214293172,0.0478706615661851,-0.002584247802585885
2.4999999999999996,1.8328313052157075,0.23305953455336473,-0.10460646785048373,4.802735352446982,-0.04816105512149084,-0.20068088629242722,0.2617993877991494,30,-0.12647942659161016,1.8475896027053587,-0.06690356007962998,0.04758972852360974,-0.002520418849185673
2.51,1.83216228519954,0.23353403525887528,-0.10463137408456613,4.82115688694242,-0.04953741685815967,-0.20172706379388408,0.2617993877991494,30,-0.12677997156089288,1.8469858648435549,-0.0669007512342547,0.047310046907200067,-0.0024574296590270006
2.5199999999999996,1.8314932952831808,0.23400574172579874,-0.10465563970459787,4.839571366537126,-0.050927042646950596,-0.20277349748928541,0.2617993877991494,30,-0.12707920982848736,1.846381969644387,-0.06689759566653876,0.04703161384286559,-0.0023952678795343095
2.53,1.8308243389266936,0.23447466648827683,-0.10467927326777934,4.857978777972236,-0.052329951998392396,-0.2038201807844935,0.2617993877991494,30,-0.12737714671328434,1.8457779198026922,-0.06689409347251656,0.04675442645070121,-0.0023339211688224756
2.5399999999999996,1.8301554195901424,0.23494082208045117,-0.10470228333131089,4.876379107988887,-0.053746164423013595,-0.20486710708537034,0.2617993877991494,30,-0.12767378753800074,1.8451737180371415,-0.06689024478425122,0.04647848184501135,-0.002273377195725815
2.55,1.829486540733591,0.23540422103646347,-0.10472467845239287,4.894772343328216,-0.05517569943134296,-0.20591426979777816,0.2617993877991494,30,-0.12796913762920356,1.8445693670900927,-0.06688604976956179,0.04620377713433464,-0.002213623639826488
2.5599999999999996,1.8288177058171036,0.23586487589045535,-0.10474646718822565,4.913158470731359,-0.05661857653390903,-0.206961662327579,0.2617993877991494,30,-0.12826320231733407,1.8439648697274453,-0.06688150863175049,0.04593030942146941,-0.002154648191483693
2.5699999999999994,1.828148918300744,0.2363227991765685,-0.10476765809600959,4.931537476939452,-0.05807481524124052,-0.20800927808063502,0.2617993877991494,30,-0.12855598693673215,1.843360228738493,-0.06687662160933021,0.045658075803499794,-0.002096438551862754
2.5799999999999996,1.8274801816445763,0.23677800342894462,-0.10478825973294505,4.949909348693635,-0.05954443506386613,-0.20905711046280842,0.2617993877991494,30,-0.12884749682566052,1.8427554469357812,-0.06687138897575269,0.04538707337182297,-0.002038982432964513
2.5899999999999994,1.8268114993086642,0.23723050118172528,-0.10480828065623238,4.968274072735041,-0.061027455512314394,-0.21010515287996123,0.2617993877991494,30,-0.12913773732632916,1.8421505271549612,-0.06686581103913604,0.045117299212177164,-0.001982267557654684
2.5999999999999996,1.826142874753072,0.23768030496905224,-0.10482772942307195,4.986631635804809,-0.06252389609711408,-0.21115339873795566,0.2617993877991494,30,-0.12942671378492004,1.8415454722546483,-0.06685988814199335,0.04484875040466951,-0.0019262816596936768
2.6099999999999994,1.8254743114378633,0.2381274273250671,-0.1048466145906641,5.004982024644074,-0.06403377632879373,-0.21220184144265375,0.2617993877991494,30,-0.12971443155161155,1.8409402851162762,-0.06685362066096082,0.04458142402380611,-0.0018710124837662528
2.6199999999999997,1.8248058128231022,0.23857188078391153,-0.10486494471620922,5.023325225993975,-0.0655571157178821,-0.21325047439991768,0.2617993877991494,30,-0.13000089598060344,1.8403349686439574,-0.06684700900652657,0.044315317138521666,-0.0018164477855117285
2.6299999999999994,1.8241373823688527,0.23901367787972724,-0.10488272835690765,5.041661226595647,-0.06709393377490773,-0.21429929101560957,0.2617993877991494,30,-0.13028611243014146,1.8397295257643402,-0.06684005362275937,0.04405042681221022,-0.0017625753315536191
2.6399999999999997,1.823469023535179,0.23945283114665586,-0.10489997406995977,5.059990013190228,-0.06864425001039941,-0.21534828469559156,0.2617993877991494,30,-0.1305700862625424,1.8391239594264677,-0.06683275498703765,0.043786750102756705,-0.0017093828995301114
2.6499999999999995,1.8228007397821444,0.23988935311883905,-0.10491669041256592,5.078311572518852,-0.07020808393488563,-0.21639744884572573,0.2617993877991494,30,-0.13085282284421904,1.8385182726016371,-0.06682511360977882,0.04352428406256846,-0.0016568582781239128
2.6599999999999997,1.8221325345698134,0.2403232563304185,-0.10493288594192646,5.096625891322659,-0.07178545505889519,-0.2174467768718743,0.2617993877991494,30,-0.13113432754570523,1.8379124682832608,-0.06681713003416868,0.04326302573860841,-0.0016049892670928717
2.6699999999999995,1.8214644113582499,0.24075455331553586,-0.10494856921524176,5.114932956342783,-0.0733763828929566,-0.21849626217989926,0.2617993877991494,30,-0.13141460574168098,1.837306549486726,-0.06680880483589106,0.04300297217242835,-0.0015537636772998068
2.6799999999999997,1.8207963736075174,0.24118325660833279,-0.10496374878971217,5.133232754320364,-0.07498088694759866,-0.2195458981756629,0.2617993877991494,30,-0.13169366281099784,1.836700519249256,-0.06680013862285766,0.04274412040020229,-0.0015031693307432062
2.6899999999999995,1.8201284247776806,0.24160937874295096,-0.10497843322253805,5.151525271996535,-0.07659898673334987,-0.2205956782650272,0.2617993877991494,30,-0.131971504136704,1.8360943806297745,-0.0667911320349382,0.042486467452761786,-0.0014531940605873842
2.6999999999999997,1.8194605683288028,0.24203293225353203,-0.10499263107091977,5.169810496112436,-0.07823070176073905,-0.2216455958538544,0.2617993877991494,30,-0.13224813510606975,1.8354881367087648,-0.06678178574369062,0.04223001035563029,-0.001403825711192988
2.7099999999999995,1.818792807720948,0.24245392967421767,-0.1050063508920577,5.188088413409201,-0.07987605154029467,-0.22269564434800657,0.2617993877991494,30,-0.13252356111061284,1.834881790588135,-0.06677210045209142,0.041974746129059055,-0.0013550521381468755
2.7199999999999998,1.8181251464141808,0.24287238353914953,-0.10501960124315217,5.206359010627969,-0.08153505558254553,-0.22374581715334585,0.2617993877991494,30,-0.13279778754612406,1.8342753453910823,-0.06676207689426669,0.041720671788063504,-0.0013068612082928954
2.7299999999999995,1.8174575878685646,0.2432883063824693,-0.10503239068140356,5.224622274509875,-0.08320773339802016,-0.22479610767573432,0.2617993877991494,30,-0.13307081981269264,1.833668804261956,-0.06675171583522269,0.04146778434245965,-0.0012592407997621085
2.7399999999999998,1.8167901355441634,0.24370171073831864,-0.10504472776401222,5.242878191796057,-0.08489410449724735,-0.22584650932103423,0.2617993877991494,30,-0.133342663314732,1.8330621703661234,-0.066741018070577,0.04121608079690134,-0.0012121788020022796
2.7499999999999996,1.8161226815628673,0.2441122901604797,-0.10505632072700166,5.261126869307063,-0.08659300027795383,-0.22689725158803206,0.2617993877991494,30,-0.13361315903393695,1.8324552940507155,-0.0667299394118208,0.040965583343097585,-0.0011660839665747435
2.76,1.8154552618647004,0.24452015048041828,-0.1050672535237424,5.279368255819979,-0.08830476492241814,-0.2279482669323787,0.2617993877991494,30,-0.13388236039562398,1.8318482229221924,-0.06671849437635963,0.04071627678234296,-0.0011208393601238008
2.7699999999999996,1.8147879748816367,0.2449255757998514,-0.10507778437585913,5.297602234659361,-0.09003041902271007,-0.2289993517238908,0.2617993877991494,30,-0.13415041277696646,1.8312410904782257,-0.06670672258148676,0.040468134305915206,-0.0010760835306014183
2.7799999999999994,1.8141208232317534,0.24532857554005486,-0.10508791610429158,5.315828793319816,-0.09176996606539037,-0.23005050355313822,0.2617993877991494,30,-0.1344173199897595,1.830633898751896,-0.06669462480054192,0.04022115204004102,-0.0010318127395844642
2.7899999999999996,1.8134538095331276,0.24572915912230436,-0.10509765152997946,5.334047919295951,-0.09352340953701971,-0.23110172001069093,0.2617993877991494,30,-0.13468308584892344,1.8300266497931577,-0.06668220182198888,0.03997532611063731,-0.000988023251106395
2.7999999999999994,1.8127869364038365,0.24612733596787567,-0.10510699347386245,5.352259600082371,-0.09529075292415856,-0.2321529986871187,0.2617993877991494,30,-0.13494771417251955,1.8294193456687426,-0.06666945444928982,0.03973065264332327,-0.0009447113316658529
2.8099999999999996,1.8121202064619568,0.24652311549804454,-0.10511594475688026,5.370463823173684,-0.0970719997133677,-0.2332043371729915,0.2617993877991494,30,-0.13521120878176573,1.828811988462069,-0.06665638350078044,0.03948712776343222,-0.0009018732502349291
2.8199999999999994,1.8114536223255662,0.24691650713408667,-0.10512450819997257,5.388660576064495,-0.0988671533912076,-0.2342557330588791,0.2617993877991494,30,-0.1354735735010525,1.8282045802731466,-0.06664298980954543,0.03924474759602475,-0.0008595052782676529
2.8299999999999996,1.8107871866127412,0.24730752029727787,-0.10513268662407911,5.406849846249411,-0.10067621744423902,-0.2353071839353515,0.2617993877991494,30,-0.13573481215795882,1.8275971232184829,-0.06662927422329447,0.03900350826590077,-0.0008176036897078311
2.8399999999999994,1.8101209019415592,0.24769616440889386,-0.10514048285013955,5.425031621223038,-0.10249919535902245,-0.23635868739297844,0.2617993877991494,30,-0.13599492858326823,1.826989619430992,-0.06661523760423889,0.03876340589761358,-0.0007761647609983701
2.8499999999999996,1.809454770930097,0.24808244889021042,-0.10514789969909362,5.4432058884799845,-0.10433609062211865,-0.23741024102232994,0.2617993877991494,30,-0.1362539266109848,1.826382071059901,-0.06660088082896859,0.03852443661548256,-0.0007351847710894984
2.8599999999999994,1.8087887961964322,0.24846638316250325,-0.105154939991881,5.461372635514854,-0.10618690672008808,-0.23846184241397572,0.2617993877991494,30,-0.1365118100783493,1.8257744802706588,-0.06658620478832995,0.03828659654360782,-0.0006946600014483054
2.8699999999999997,1.8081229803586414,0.24884797664704814,-0.10516160654944139,5.479531849822255,-0.10805164713949156,-0.2395134891584858,0.2617993877991494,30,-0.13676858282585574,1.8251668492448425,-0.06657121038730367,0.03804988180588341,-0.0006545867360668862
2.8799999999999994,1.8074573260348021,0.24922723876512082,-0.10516790219271449,5.4976835188967925,-0.10993031536688949,-0.24056517884642994,0.2617993877991494,30,-0.13702424869726718,1.8245591801800685,-0.06655589854488368,0.037814288526012325,-0.0006149612614721589
2.8899999999999997,1.806791835842991,0.24960417893799702,-0.10517382974264,5.515827630233074,-0.1118229148888427,-0.24161690906837813,0.2617993877991494,30,-0.1372788115396325,1.8239514752898986,-0.06654027019395609,0.037579812827521195,-0.0005757798667345542
2.8999999999999995,1.8061265124012857,0.24997880658695254,-0.10517939202015762,5.533964171325706,-0.11372944919191164,-0.2426686774149001,0.2617993877991494,30,-0.1375322752033027,1.8233437368037517,-0.06652432628117932,0.037346450833774754,-0.0005370388434777443
2.9099999999999997,1.8054613583277628,0.25035113113326307,-0.10518459184620706,5.552093129669294,-0.11564992176265707,-0.24372048147656591,0.2617993877991494,30,-0.13778464354194733,1.8227359669668108,-0.06650806776686372,0.03711419866799168,-0.0004987344858878894
2.9199999999999995,1.8047963762404995,0.25072116199820443,-0.10518943204172801,5.570214492758446,-0.11758433608763946,-0.24477231884394526,0.2617993877991494,30,-0.13803592041257126,1.8221281680399346,-0.06649149562485289,0.036883052453259575,-0.00046086309072293556
2.9299999999999997,1.804131568757573,0.2510889086030523,-0.10519391542766016,5.588328248087766,-0.11953269565341963,-0.24582418710760814,0.2617993877991494,30,-0.13828610967553107,1.8215203422995674,-0.06647461084240483,0.036653008312551236,-0.0004234209573228926
2.9399999999999995,1.8034669384970605,0.25145438036908246,-0.10519804482494323,5.606434383151862,-0.12149500394655799,-0.24687608385812437,0.2617993877991494,30,-0.13853521519455192,1.8209124920376485,-0.06645741442007358,0.03642406236874029,-0.00038640438761846773
2.9499999999999997,1.8028024880770388,0.25181758671757065,-0.10520182305451689,5.6245328854453405,-0.12347126445361536,-0.24792800668606385,0.2617993877991494,30,-0.13878324083674418,1.8203046195615236,-0.0664399073715918,0.03619621074461763,-0.00034980968614199427
2.9599999999999995,1.8021382201155853,0.2521785370697926,-0.10520525293732087,5.642623742462807,-0.12546148066115217,-0.24897995318199642,0.2617993877991494,30,-0.1390301904726203,1.8196967271938558,-0.06642209072375338,0.0359694495629081,-0.00031363316003678185
2.9699999999999998,1.8014741372307768,0.2525372408470241,-0.10520833729429487,5.66070694169887,-0.1274656560557292,-0.25003192093649207,0.2617993877991494,30,-0.13927606797611175,1.8190888172725375,-0.06640396551629717,0.0357437749462869,-0.0002778711190666248
2.9799999999999995,1.8008102420406906,0.2528937074705409,-0.10521107894637856,5.678782470648134,-0.12948379412390695,-0.2510839075401205,0.2617993877991494,30,-0.13952087722458562,1.818480892150601,-0.06638553280179053,0.03551918301739685,-0.00024251987562687514
2.9899999999999993,1.8001465371634038,0.25324794636161874,-0.10521348071451167,5.696850316805205,-0.13151589835224609,-0.25213591058345164,0.2617993877991494,30,-0.13976462209886192,1.8178729541961318,-0.06636679364551414,0.03529566989886575,-0.0002075757447537137
2.9999999999999996,1.7994830252169933,0.2535999669415333,-0.10521554541963388,5.714910467664692,-0.13356197222730734,-0.2531879276570555,0.2617993877991494,30,-0.1400073064832304,1.817265005792179,-0.06634774912534659,0.03507323171332355,-0.00017303504413438943
3.0099999999999993,1.7988197088195363,0.25394977863156043,-0.10521727588268488,5.732962910721198,-0.13562201923565115,-0.2542399563515018,0.2617993877991494,30,-0.14024893426546767,1.816657049336671,-0.06632840033165016,0.03485186458342005,-0.00013889409411785693
3.0199999999999996,1.79815659058911,0.25429739085297587,-0.1052186749246044,5.7510076334693325,-0.1376960428638383,-0.25529199425736054,0.2617993877991494,30,-0.14048950933685428,1.8160490872423254,-0.06630874836715685,0.034631564631843,-0.00010514921772494438
3.0299999999999994,1.7974936731437914,0.25464281302705527,-0.10521974536633213,5.7690446234037,-0.13978404659842925,-0.25634403896520147,0.2617993877991494,30,-0.1407290355921918,1.8154411219365643,-0.06628879434685461,0.03441232798133625,-7.179674065835825e-05
3.0399999999999996,1.7968309591016574,0.2549860545750745,-0.10522049002880776,5.787073868018909,-0.14188603392598478,-0.25739608806559455,0.2617993877991494,30,-0.14096751692982018,1.8148331558614266,-0.06626853939787472,0.03419415075471751,-3.883299131356414e-05
3.0499999999999994,1.7961684510807854,0.2553271249183092,-0.10522091173297099,5.805095354809563,-0.14400200833306537,-0.2584481391491096,0.2617993877991494,30,-0.14120495725163468,1.8142251914734835,-0.06624798465937932,0.033977029074897504,-6.2543007887283944e-06
3.0599999999999996,1.7955061516992525,0.25566603347803524,-0.10522101329976152,5.82310907127027,-0.1461319733062318,-0.25950018980631656,0.2617993877991494,30,-0.1414413604631035,1.8136172312437515,-0.06622713128244939,0.033760959064898295,2.5942997104255567e-05
3.0699999999999994,1.7948440635751355,0.25600278967552825,-0.10522079755011907,5.841115004895637,-0.14827593233204445,-0.26055223762778523,0.2617993877991494,30,-0.14167673047328472,1.813009277657607,-0.06620598042997355,0.033545936847872396,5.7762565829418856e-05
3.0799999999999996,1.7941821893265117,0.2563374029320641,-0.1052202673049833,5.85911314318027,-0.15043388889706427,-0.26160428020408555,0.2617993877991494,30,-0.14191107119484395,1.8124013332147022,-0.06618453327653714,0.03333195854712141,8.920806611634763e-05
3.0899999999999994,1.7935205315714584,0.2566698826689184,-0.10521942538529394,5.877103473618775,-0.15260584648785158,-0.26265631512578735,0.2617993877991494,30,-0.14214438654407138,1.8117934004288798,-0.06616279100831196,0.03311902028611583,0.00012028315594918914
3.0999999999999996,1.7928590929280521,0.25700023830736696,-0.10521827461199068,5.895085983705759,-0.1547918085909672,-0.2637083399834606,0.2617993877991494,30,-0.14237668044089952,1.8111854818280875,-0.06614075482294637,0.032907118188513974,0.00015099149055633606
3.1099999999999994,1.7921978760143704,0.2573284792686856,-0.10521681780601322,5.913060660935828,-0.1569917786929716,-0.26476035236767503,0.2617993877991494,30,-0.14260795680892036,1.810577579954296,-0.06611842592945621,0.032696248378181775,0.00018133672239959296
3.1199999999999997,1.7915368834484904,0.25765461497414993,-0.10521505778830127,5.931027492803588,-0.15920576028042555,-0.26581234986900065,0.2617993877991494,30,-0.14283821957540285,1.8099696973634136,-0.066095805548116,0.032486406979212554,0.00021132250116352133
3.1299999999999994,1.7908761178484887,0.2579786548450358,-0.1052129973797945,5.948986466803646,-0.16143375683988953,-0.26686433007800725,0.2617993877991494,30,-0.1430674726713106,1.8093618366252031,-0.06607289491035058,0.03227759011594672,0.00024095247374431158
